"Dates","Price"
"1917-05-25",9.89
"1917-06-01",9.88
"1917-06-08",10.04
"1917-06-15",9.93
"1917-06-22",9.97
"1917-06-29",9.81
"1917-07-06",9.67
"1917-07-13",9.69
"1917-07-20",9.64
"1917-07-27",9.59
"1917-08-05",9.65
"1917-08-10",9.56
"1917-08-17",9.47
"1917-08-24",9.32
"1917-09-02",8.93
"1917-09-07",8.83
"1917-09-14",8.79
"1917-09-21",8.88
"1917-09-28",8.8
"1917-10-05",8.63
"1917-10-14",8.32
"1917-10-19",8.42
"1917-10-26",8.34
"1917-11-02",7.73
"1917-11-09",7.58
"1917-11-16",7.53
"1917-11-23",7.83
"1917-11-30",7.7
"1917-12-07",7.54
"1917-12-14",7.26
"1917-12-21",7.23
"1917-12-28",7.85
"1918-01-04",7.9
"1918-01-11",7.9
"1918-01-18",7.9
"1918-01-25",8.03
"1918-02-01",8.3
"1918-02-08",8.18
"1918-02-15",8.3
"1918-02-22",8.3
"1918-03-01",8.23
"1918-03-08",8.34
"1918-03-15",8.32
"1918-03-22",8
"1918-03-29",8.09
"1918-04-05",8.16
"1918-04-12",7.97
"1918-04-19",8.22
"1918-04-26",8.09
"1918-05-03",8.15
"1918-05-10",8.47
"1918-05-17",8.63
"1918-05-24",8.49
"1918-05-31",8.29
"1918-06-07",8.36
"1918-06-14",8.5
"1918-06-21",8.53
"1918-06-28",8.56
"1918-07-05",8.59
"1918-07-12",8.47
"1918-07-19",8.53
"1918-07-26",8.49
"1918-08-02",8.44
"1918-08-09",8.54
"1918-08-16",8.56
"1918-08-23",8.74
"1918-08-30",8.74
"1918-09-06",8.7
"1918-09-13",8.53
"1918-09-20",8.6
"1918-09-27",8.69
"1918-10-04",8.77
"1918-10-13",8.83
"1918-10-18",9.22
"1918-10-25",9.15
"1918-11-01",8.97
"1918-11-08",9.34
"1918-11-15",9.07
"1918-11-22",8.74
"1918-11-29",8.69
"1918-12-06",8.8
"1918-12-13",8.75
"1918-12-20",8.58
"1918-12-27",8.54
"1919-01-03",8.65
"1919-01-10",8.56
"1919-01-17",8.45
"1919-01-24",8.47
"1919-01-31",8.38
"1919-02-07",8.3
"1919-02-14",8.48
"1919-02-23",8.67
"1919-02-28",8.71
"1919-03-07",8.88
"1919-03-14",8.9
"1919-03-21",8.93
"1919-03-28",8.9
"1919-04-04",9
"1919-04-11",8.95
"1919-04-18",9.04
"1919-04-25",9.21
"1919-05-02",9.34
"1919-05-09",9.55
"1919-05-16",9.84
"1919-05-23",9.91
"1919-06-01",10.15
"1919-06-06",10.21
"1919-06-13",9.79
"1919-06-20",10.04
"1919-06-27",10.01
"1919-07-06",10.16
"1919-07-11",10.27
"1919-07-20",10.33
"1919-07-25",10.3
"1919-08-03",10.05
"1919-08-08",9.59
"1919-08-17",9.43
"1919-08-22",9.37
"1919-08-31",9.6
"1919-09-05",9.64
"1919-09-12",9.76
"1919-09-19",9.5
"1919-09-26",9.82
"1919-10-03",9.93
"1919-10-10",10.16
"1919-10-17",10.04
"1919-10-24",10
"1919-10-31",10.26
"1919-11-07",10.14
"1919-11-14",9.88
"1919-11-21",9.7
"1919-11-28",9.27
"1919-12-05",9.52
"1919-12-12",9.29
"1919-12-19",9.31
"1919-12-26",9.35
"1920-01-02",9.62
"1920-01-09",9.39
"1920-01-16",9.16
"1920-01-23",9.14
"1920-01-30",9.22
"1920-02-06",8.65
"1920-02-13",8.49
"1920-02-20",8.84
"1920-02-27",8.57
"1920-03-05",8.72
"1920-03-12",9.19
"1920-03-19",9.38
"1920-03-26",9.32
"1920-04-04",9.22
"1920-04-09",9.34
"1920-04-16",9.28
"1920-04-23",8.66
"1920-05-02",8.56
"1920-05-07",8.7
"1920-05-14",8.48
"1920-05-21",8.21
"1920-05-28",8.54
"1920-06-04",8.48
"1920-06-11",8.46
"1920-06-18",8.41
"1920-06-25",8.36
"1920-07-04",8.44
"1920-07-09",8.71
"1920-07-16",8.42
"1920-07-23",8.41
"1920-07-30",8.26
"1920-08-06",8.16
"1920-08-13",8.24
"1920-08-20",8.35
"1920-08-27",8.43
"1920-09-05",8.62
"1920-09-10",8.48
"1920-09-17",8.78
"1920-09-24",8.61
"1920-10-01",8.71
"1920-10-08",8.67
"1920-10-15",8.73
"1920-10-22",8.74
"1920-10-29",8.65
"1920-11-05",8.62
"1920-11-12",8
"1920-11-19",7.82
"1920-11-26",7.95
"1920-12-03",8.01
"1920-12-10",7.51
"1920-12-17",7.29
"1920-12-26",7.29
"1921-01-02",7.64
"1921-01-07",7.85
"1921-01-14",7.88
"1921-01-21",7.76
"1921-01-28",7.9
"1921-02-04",7.74
"1921-02-13",7.7
"1921-02-18",7.75
"1921-02-25",7.7
"1921-03-04",7.68
"1921-03-11",7.35
"1921-03-18",7.62
"1921-03-25",7.65
"1921-04-01",7.51
"1921-04-08",7.5
"1921-04-15",7.57
"1921-04-22",7.72
"1921-04-29",7.75
"1921-05-06",7.94
"1921-05-13",7.75
"1921-05-20",7.59
"1921-05-29",7.55
"1921-06-03",7.48
"1921-06-10",7.16
"1921-06-17",6.98
"1921-06-24",7.06
"1921-07-03",7.17
"1921-07-08",7.25
"1921-07-15",7.11
"1921-07-22",7.34
"1921-07-29",7.36
"1921-08-05",7.29
"1921-08-12",7.16
"1921-08-19",7.09
"1921-08-26",7.06
"1921-09-04",7.22
"1921-09-09",7.5
"1921-09-16",7.44
"1921-09-23",7.51
"1921-09-30",7.55
"1921-10-07",7.49
"1921-10-14",7.29
"1921-10-21",7.37
"1921-10-28",7.58
"1921-11-04",7.56
"1921-11-11",7.74
"1921-11-18",7.83
"1921-11-25",7.92
"1921-12-02",7.98
"1921-12-09",7.99
"1921-12-16",8.02
"1921-12-23",7.91
"1921-12-30",8.02
"1922-01-06",7.9
"1922-01-13",8.09
"1922-01-20",8.17
"1922-01-27",8.09
"1922-02-03",8.25
"1922-02-10",8.25
"1922-02-17",8.35
"1922-02-24",8.39
"1922-03-03",8.45
"1922-03-10",8.61
"1922-03-17",8.67
"1922-03-24",8.59
"1922-03-31",8.77
"1922-04-07",9.01
"1922-04-14",9.16
"1922-04-21",9.21
"1922-04-28",9.15
"1922-05-05",9.2
"1922-05-12",9.13
"1922-05-19",9.33
"1922-05-26",9.4
"1922-06-02",9.36
"1922-06-09",9.11
"1922-06-16",8.95
"1922-06-23",9.17
"1922-06-30",9.16
"1922-07-07",9.28
"1922-07-14",9.39
"1922-07-21",9.41
"1922-07-28",9.55
"1922-08-04",9.62
"1922-08-11",9.62
"1922-08-18",9.84
"1922-08-25",9.89
"1922-09-01",9.98
"1922-09-08",10.1
"1922-09-15",10.01
"1922-09-22",9.86
"1922-09-29",9.6
"1922-10-06",9.93
"1922-10-13",10.16
"1922-10-20",10.09
"1922-10-27",9.83
"1922-11-03",9.81
"1922-11-10",9.51
"1922-11-17",9.37
"1922-11-24",9.05
"1922-12-01",9.38
"1922-12-08",9.41
"1922-12-15",9.44
"1922-12-24",9.53
"1922-12-29",9.54
"1923-01-05",9.46
"1923-01-12",9.52
"1923-01-19",9.45
"1923-01-26",9.53
"1923-02-02",9.64
"1923-02-09",9.88
"1923-02-16",9.94
"1923-02-23",9.97
"1923-03-02",10.08
"1923-03-09",9.96
"1923-03-16",10.02
"1923-03-23",9.92
"1923-03-30",9.8
"1923-04-06",9.76
"1923-04-13",9.78
"1923-04-20",9.7
"1923-04-27",9.67
"1923-05-04",9.33
"1923-05-11",9.14
"1923-05-18",9.07
"1923-05-25",9.3
"1923-06-01",9.16
"1923-06-08",9.4
"1923-06-15",9.2
"1923-06-22",9.07
"1923-06-29",8.5
"1923-07-06",8.68
"1923-07-13",8.71
"1923-07-20",8.89
"1923-07-27",8.51
"1923-08-03",8.47
"1923-08-10",8.63
"1923-08-17",8.88
"1923-08-24",8.79
"1923-08-31",8.94
"1923-09-07",8.93
"1923-09-14",8.63
"1923-09-21",8.64
"1923-09-28",8.58
"1923-10-05",8.78
"1923-10-12",8.59
"1923-10-19",8.61
"1923-10-26",8.44
"1923-11-02",8.76
"1923-11-09",8.88
"1923-11-16",8.75
"1923-11-23",8.97
"1923-11-30",9
"1923-12-07",9.09
"1923-12-14",9.08
"1923-12-21",8.95
"1923-12-28",9.08
"1924-01-04",9.17
"1924-01-11",9.29
"1924-01-18",9.16
"1924-01-25",9.39
"1924-02-01",9.46
"1924-02-08",9.43
"1924-02-15",9.25
"1924-02-22",9.25
"1924-02-29",9.23
"1924-03-07",9.26
"1924-03-14",9.26
"1924-03-21",9.18
"1924-03-28",8.95
"1924-04-04",9.15
"1924-04-11",8.89
"1924-04-18",8.92
"1924-04-25",8.95
"1924-05-02",8.96
"1924-05-09",8.89
"1924-05-16",8.84
"1924-05-23",8.96
"1924-06-01",8.89
"1924-06-06",8.89
"1924-06-13",9.19
"1924-06-20",9.23
"1924-06-27",9.38
"1924-07-04",9.43
"1924-07-11",9.54
"1924-07-18",9.64
"1924-07-25",9.85
"1924-08-01",9.96
"1924-08-08",9.96
"1924-08-15",10.16
"1924-08-22",9.98
"1924-08-29",10.11
"1924-09-05",9.79
"1924-09-12",9.89
"1924-09-19",10
"1924-09-26",10.04
"1924-10-03",9.9
"1924-10-10",9.76
"1924-10-17",9.8
"1924-10-24",9.88
"1924-10-31",9.99
"1924-11-07",10.31
"1924-11-14",10.46
"1924-11-21",10.61
"1924-11-28",10.73
"1924-12-05",10.76
"1924-12-12",10.85
"1924-12-19",11.13
"1924-12-26",11.26
"1925-01-02",11.44
"1925-01-09",11.49
"1925-01-16",11.48
"1925-01-23",11.45
"1925-01-30",11.49
"1925-02-06",11.45
"1925-02-13",11.35
"1925-02-20",11.45
"1925-02-27",11.49
"1925-03-06",11.63
"1925-03-13",11.53
"1925-03-20",11.2
"1925-03-27",10.85
"1925-04-03",11
"1925-04-10",11.06
"1925-04-17",11.29
"1925-04-24",11.13
"1925-05-01",11.31
"1925-05-08",11.45
"1925-05-15",11.55
"1925-05-22",11.77
"1925-05-31",11.87
"1925-06-05",11.74
"1925-06-12",11.75
"1925-06-19",11.75
"1925-06-26",11.79
"1925-07-05",11.9
"1925-07-10",11.87
"1925-07-17",12.08
"1925-07-24",12.12
"1925-07-31",12.06
"1925-08-07",12.32
"1925-08-14",12.51
"1925-08-21",12.71
"1925-08-28",12.58
"1925-09-04",12.54
"1925-09-11",12.81
"1925-09-18",12.98
"1925-09-25",12.78
"1925-10-02",12.87
"1925-10-09",12.86
"1925-10-16",12.91
"1925-10-23",13.33
"1925-10-30",13.51
"1925-11-06",13.55
"1925-11-13",13.65
"1925-11-20",13.32
"1925-11-27",13.37
"1925-12-04",13.6
"1925-12-11",13.65
"1925-12-18",13.63
"1925-12-27",13.87
"1926-01-01",14.03
"1926-01-08",14.01
"1926-01-15",13.68
"1926-01-22",13.64
"1926-01-29",13.88
"1926-02-05",13.99
"1926-02-12",14.12
"1926-02-19",14.05
"1926-02-26",13.55
"1926-03-05",13.31
"1926-03-12",13.38
"1926-03-19",12.99
"1926-03-26",12.72
"1926-04-02",12.69
"1926-04-09",12.74
"1926-04-16",12.5
"1926-04-23",13.1
"1926-04-30",12.97
"1926-05-07",12.73
"1926-05-14",12.61
"1926-05-21",12.87
"1926-05-30",13.1
"1926-06-04",13.23
"1926-06-11",13.49
"1926-06-18",13.77
"1926-06-25",13.67
"1926-07-04",13.9
"1926-07-09",13.98
"1926-07-16",14.16
"1926-07-23",13.81
"1926-07-30",14.3
"1926-08-06",14.56
"1926-08-13",14.72
"1926-08-20",14.51
"1926-08-27",14.48
"1926-09-05",14.82
"1926-09-10",14.57
"1926-09-17",14.4
"1926-09-24",14.52
"1926-10-01",14.52
"1926-10-08",13.77
"1926-10-15",13.52
"1926-10-22",13.74
"1926-10-29",13.84
"1926-11-05",14.04
"1926-11-12",14.12
"1926-11-19",14.02
"1926-11-26",14.17
"1926-12-03",14.3
"1926-12-10",14.44
"1926-12-17",14.68
"1926-12-26",14.56
"1927-01-02",14.36
"1927-01-07",14.28
"1927-01-14",14.27
"1927-01-21",14.32
"1927-01-28",14.22
"1927-02-04",14.33
"1927-02-13",14.5
"1927-02-18",14.83
"1927-02-25",14.87
"1927-03-04",14.69
"1927-03-11",14.88
"1927-03-18",14.85
"1927-03-25",14.91
"1927-04-01",15.01
"1927-04-08",15.25
"1927-04-15",15.38
"1927-04-22",15.52
"1927-04-29",15.24
"1927-05-06",15.57
"1927-05-13",15.61
"1927-05-20",15.89
"1927-05-27",16
"1927-06-03",15.86
"1927-06-10",15.85
"1927-06-17",15.84
"1927-06-24",15.65
"1927-07-01",15.7
"1927-07-08",15.9
"1927-07-15",16.2
"1927-07-22",16.34
"1927-07-29",16.72
"1927-08-05",16.64
"1927-08-12",16.33
"1927-08-19",16.81
"1927-08-26",17
"1927-09-02",17.14
"1927-09-09",17.3
"1927-09-16",17.4
"1927-09-23",17.35
"1927-09-30",17.63
"1927-10-07",17.14
"1927-10-14",17.08
"1927-10-21",16.26
"1927-10-28",16.21
"1927-11-04",16.86
"1927-11-11",17.22
"1927-11-18",17.39
"1927-11-25",17.43
"1927-12-02",17.6
"1927-12-09",17.41
"1927-12-16",17.61
"1927-12-23",17.65
"1927-12-30",17.7
"1928-01-06",17.68
"1928-01-13",17.44
"1928-01-20",17.53
"1928-01-27",17.58
"1928-02-03",17.43
"1928-02-10",17.53
"1928-02-17",16.99
"1928-02-24",17.19
"1928-03-02",17.42
"1928-03-09",17.87
"1928-03-16",18.32
"1928-03-23",18.79
"1928-03-30",19.13
"1928-04-08",19.23
"1928-04-13",19.59
"1928-04-22",19.34
"1928-04-27",19.75
"1928-05-06",20.24
"1928-05-13",20.36
"1928-05-20",19.92
"1928-05-27",19.9
"1928-06-01",20.22
"1928-06-08",19.12
"1928-06-15",18.75
"1928-06-22",18.46
"1928-06-29",19.19
"1928-07-06",19.44
"1928-07-13",18.93
"1928-07-20",18.96
"1928-07-27",19.47
"1928-08-03",19.41
"1928-08-10",19.3
"1928-08-17",19.71
"1928-08-24",20.45
"1928-08-31",20.87
"1928-09-07",21.03
"1928-09-14",21.23
"1928-09-21",21.24
"1928-09-28",21.37
"1928-10-05",21.17
"1928-10-12",21.63
"1928-10-19",21.84
"1928-10-26",21.87
"1928-11-02",21.97
"1928-11-09",22.73
"1928-11-16",23.37
"1928-11-25",23.7
"1928-11-30",24.03
"1928-12-07",21.92
"1928-12-14",22.52
"1928-12-21",23.33
"1928-12-28",24.05
"1929-01-04",24.57
"1929-01-11",24.47
"1929-01-18",24.88
"1929-01-25",25.43
"1929-02-01",25.8
"1929-02-10",24.44
"1929-02-15",24.05
"1929-02-24",24.86
"1929-03-01",25.77
"1929-03-08",25.31
"1929-03-15",26.13
"1929-03-22",25.21
"1929-03-31",25.53
"1929-04-05",25.07
"1929-04-12",25.17
"1929-04-19",25.45
"1929-04-26",25.65
"1929-05-03",26.48
"1929-05-10",26.24
"1929-05-17",26.05
"1929-05-24",25.03
"1929-05-31",24.92
"1929-06-07",25.39
"1929-06-14",26.05
"1929-06-21",26.72
"1929-06-28",27.62
"1929-07-05",28.36
"1929-07-12",28.64
"1929-07-19",28.81
"1929-07-26",28.55
"1929-08-02",29.81
"1929-08-09",28.83
"1929-08-16",30.24
"1929-08-23",31.15
"1929-09-01",31.71
"1929-09-06",31.92
"1929-09-13",31.47
"1929-09-20",31.39
"1929-09-27",30.44
"1929-10-04",29.98
"1929-10-13",30.76
"1929-10-18",28.01
"1929-10-25",25.94
"1929-11-03",24.15
"1929-11-10",21.18
"1929-11-17",20.3
"1929-11-24",21.53
"1929-12-01",20.92
"1929-12-06",22.73
"1929-12-13",21.96
"1929-12-20",20.55
"1929-12-27",20.66
"1930-01-03",21.48
"1930-01-10",21.45
"1930-01-17",21.37
"1930-01-24",22.23
"1930-01-31",22.93
"1930-02-07",23.16
"1930-02-14",23.13
"1930-02-23",22.92
"1930-02-28",23.45
"1930-03-07",23.6
"1930-03-14",23.32
"1930-03-21",24.04
"1930-03-28",25.05
"1930-04-04",25.73
"1930-04-11",25.89
"1930-04-20",25.75
"1930-04-25",25.37
"1930-05-02",22.84
"1930-05-09",24.13
"1930-05-16",24.28
"1930-05-23",24.19
"1930-06-01",24.49
"1930-06-06",23.03
"1930-06-13",21.8
"1930-06-20",19.67
"1930-06-27",19.9
"1930-07-06",20.25
"1930-07-11",20.93
"1930-07-18",21.57
"1930-07-25",21.71
"1930-08-01",21.23
"1930-08-08",20.25
"1930-08-15",20.65
"1930-08-22",20.9
"1930-08-31",21.37
"1930-09-05",21.65
"1930-09-12",21.47
"1930-09-19",20.73
"1930-09-26",19.29
"1930-10-03",19.23
"1930-10-10",17.63
"1930-10-17",16.98
"1930-10-24",17.64
"1930-10-31",17.09
"1930-11-07",15.89
"1930-11-14",17.05
"1930-11-21",17
"1930-11-28",16.57
"1930-12-05",16.22
"1930-12-12",15
"1930-12-19",15.39
"1930-12-26",14.76
"1931-01-02",16.08
"1931-01-09",16.16
"1931-01-16",15.56
"1931-01-23",16.27
"1931-01-30",16.09
"1931-02-06",16.51
"1931-02-13",17.16
"1931-02-20",17.93
"1931-02-27",17.93
"1931-03-06",17.64
"1931-03-13",17.49
"1931-03-20",17.89
"1931-03-27",16.84
"1931-04-03",16.67
"1931-04-10",16.46
"1931-04-17",15.89
"1931-04-24",14.95
"1931-05-01",14.82
"1931-05-08",15.21
"1931-05-15",14.33
"1931-05-22",13.84
"1931-05-31",13.02
"1931-06-05",13.06
"1931-06-12",13.73
"1931-06-19",14.02
"1931-06-26",15.5
"1931-07-05",15.26
"1931-07-10",14.37
"1931-07-17",14.27
"1931-07-24",13.92
"1931-07-31",13.84
"1931-08-07",13.59
"1931-08-14",14.43
"1931-08-21",13.81
"1931-08-28",14.1
"1931-09-06",13.29
"1931-09-11",12.37
"1931-09-18",11.07
"1931-09-25",10.73
"1931-10-02",9.37
"1931-10-09",10.64
"1931-10-16",10.38
"1931-10-23",10.94
"1931-10-30",10.53
"1931-11-06",11.37
"1931-11-13",10.6
"1931-11-20",9.77
"1931-11-27",9.17
"1931-12-04",9.33
"1931-12-11",8.2
"1931-12-18",8.4
"1931-12-27",7.96
"1932-01-01",7.82
"1932-01-08",8.4
"1932-01-15",8.72
"1932-01-22",8.16
"1932-01-29",7.89
"1932-02-05",7.72
"1932-02-12",8.8
"1932-02-19",8.52
"1932-02-26",8.35
"1932-03-04",8.98
"1932-03-11",8.6
"1932-03-18",7.96
"1932-03-25",7.62
"1932-04-01",7.1
"1932-04-08",6.31
"1932-04-15",6.33
"1932-04-22",6.01
"1932-04-29",5.83
"1932-05-06",6
"1932-05-13",5.5
"1932-05-20",5.47
"1932-05-27",4.85
"1932-06-03",5.22
"1932-06-10",4.87
"1932-06-17",4.85
"1932-06-24",4.59
"1932-07-03",4.6
"1932-07-08",4.46
"1932-07-15",4.94
"1932-07-22",5.21
"1932-07-29",6.1
"1932-08-05",7.22
"1932-08-12",6.94
"1932-08-19",7.56
"1932-08-26",8.57
"1932-09-02",9.06
"1932-09-09",8.78
"1932-09-16",7.5
"1932-09-23",8.52
"1932-09-30",8.15
"1932-10-07",6.77
"1932-10-14",7.2
"1932-10-21",6.79
"1932-10-28",7
"1932-11-04",6.98
"1932-11-11",7.68
"1932-11-18",7.24
"1932-11-25",6.81
"1932-12-02",6.46
"1932-12-09",7.03
"1932-12-16",6.99
"1932-12-23",6.65
"1932-12-30",6.89
"1933-01-08",7.23
"1933-01-13",7.23
"1933-01-20",7.1
"1933-01-27",6.96
"1933-02-03",6.45
"1933-02-10",6.67
"1933-02-17",6.19
"1933-02-24",5.59
"1933-03-05",5.84
"1933-03-17",6.61
"1933-03-24",6.22
"1933-03-31",5.88
"1933-04-07",6.21
"1933-04-14",6.66
"1933-04-21",7.75
"1933-04-28",8.32
"1933-05-05",8.48
"1933-05-12",8.81
"1933-05-19",8.66
"1933-05-26",9.64
"1933-06-02",9.85
"1933-06-09",10.49
"1933-06-16",9.96
"1933-06-23",10.59
"1933-06-30",11.19
"1933-07-07",11.97
"1933-07-14",11.91
"1933-07-21",9.71
"1933-07-30",10.43
"1933-08-06",10.13
"1933-08-13",10.59
"1933-08-20",10.58
"1933-08-27",11.28
"1933-09-03",11.23
"1933-09-08",10.66
"1933-09-15",11.1
"1933-09-22",10.41
"1933-09-29",9.83
"1933-10-06",10.13
"1933-10-13",9.88
"1933-10-20",8.57
"1933-10-27",9.41
"1933-11-03",9.51
"1933-11-10",9.84
"1933-11-17",9.94
"1933-11-24",10.04
"1933-12-01",9.92
"1933-12-08",10.28
"1933-12-15",9.89
"1933-12-22",9.77
"1933-12-29",10.1
"1934-01-05",9.77
"1934-01-12",10.06
"1934-01-19",10.94
"1934-01-26",11.01
"1934-02-02",11.58
"1934-02-09",11.15
"1934-02-16",11.59
"1934-02-23",10.94
"1934-03-02",11.07
"1934-03-09",10.76
"1934-03-16",10.69
"1934-03-23",10.41
"1934-03-30",10.75
"1934-04-06",10.92
"1934-04-13",10.95
"1934-04-20",11.14
"1934-04-27",10.71
"1934-05-04",10.16
"1934-05-11",9.42
"1934-05-18",9.82
"1934-05-25",9.75
"1934-06-01",9.35
"1934-06-08",10.22
"1934-06-15",10.37
"1934-06-22",9.83
"1934-06-29",9.81
"1934-07-06",9.89
"1934-07-13",9.94
"1934-07-20",9.44
"1934-07-27",8.73
"1934-08-03",8.72
"1934-08-10",8.95
"1934-08-17",9.01
"1934-08-24",9.54
"1934-08-31",9.13
"1934-09-07",8.89
"1934-09-14",8.52
"1934-09-21",8.96
"1934-09-28",9.1
"1934-10-05",8.98
"1934-10-12",9.09
"1934-10-19",9.04
"1934-10-26",8.81
"1934-11-02",8.95
"1934-11-09",9.32
"1934-11-16",9.14
"1934-11-23",9.39
"1934-11-30",9.53
"1934-12-07",9.4
"1934-12-14",9.15
"1934-12-21",9.03
"1934-12-28",9.44
"1935-01-04",9.57
"1935-01-11",9.15
"1935-01-18",9.25
"1935-01-25",9.2
"1935-02-01",9.09
"1935-02-08",9.06
"1935-02-15",9.05
"1935-02-22",8.86
"1935-03-01",8.79
"1935-03-08",8.48
"1935-03-15",8.22
"1935-03-22",8.46
"1935-03-29",8.47
"1935-04-05",8.82
"1935-04-12",9.07
"1935-04-19",9.34
"1935-04-26",9.34
"1935-05-03",9.5
"1935-05-10",9.8
"1935-05-17",9.87
"1935-05-24",9.96
"1935-05-31",9.51
"1935-06-07",9.98
"1935-06-14",10.26
"1935-06-21",10.52
"1935-06-28",10.23
"1935-07-05",10.47
"1935-07-12",10.6
"1935-07-19",10.61
"1935-07-26",10.92
"1935-08-02",11.12
"1935-08-09",11.6
"1935-08-16",11.7
"1935-08-23",11.32
"1935-08-30",11.32
"1935-09-06",11.72
"1935-09-13",11.77
"1935-09-20",11.31
"1935-09-27",11.57
"1935-10-04",11.44
"1935-10-13",11.75
"1935-10-18",12
"1935-10-25",12.55
"1935-11-01",12.58
"1935-11-08",12.94
"1935-11-15",13.33
"1935-11-22",13.35
"1935-11-29",12.95
"1935-12-06",13.3
"1935-12-13",12.86
"1935-12-20",12.94
"1935-12-27",13.03
"1936-01-03",13.47
"1936-01-10",13.72
"1936-01-17",13.64
"1936-01-24",13.95
"1936-01-31",14.3
"1936-02-07",14.35
"1936-02-14",14.74
"1936-02-23",14.83
"1936-02-28",14.55
"1936-03-06",14.99
"1936-03-13",14.62
"1936-03-20",14.95
"1936-03-27",14.84
"1936-04-03",15.39
"1936-04-10",15.43
"1936-04-17",14.97
"1936-04-24",14.52
"1936-05-01",13.8
"1936-05-08",14.01
"1936-05-15",14.29
"1936-05-22",14.23
"1936-05-31",14.4
"1936-06-05",14.2
"1936-06-12",14.71
"1936-06-19",14.91
"1936-06-26",14.97
"1936-07-05",15.02
"1936-07-10",15.45
"1936-07-17",15.75
"1936-07-24",15.99
"1936-07-31",15.87
"1936-08-07",16.24
"1936-08-14",15.91
"1936-08-21",15.5
"1936-08-28",15.96
"1936-09-04",16.12
"1936-09-11",16.07
"1936-09-18",16.13
"1936-09-25",16.03
"1936-10-02",16.51
"1936-10-09",16.98
"1936-10-16",17.12
"1936-10-23",17.11
"1936-10-30",17.21
"1936-11-06",17.68
"1936-11-13",17.13
"1936-11-20",17.31
"1936-11-27",17.37
"1936-12-04",17.03
"1936-12-11",17.16
"1936-12-18",16.86
"1936-12-27",17.06
"1937-01-01",17.02
"1937-01-08",17.5
"1937-01-15",17.86
"1937-01-22",17.92
"1937-01-29",17.83
"1937-02-05",18.02
"1937-02-12",18.26
"1937-02-19",18.36
"1937-02-26",18.09
"1937-03-05",18.68
"1937-03-12",18.28
"1937-03-19",17.71
"1937-03-26",17.75
"1937-04-02",17.54
"1937-04-09",16.96
"1937-04-16",17.07
"1937-04-23",16.74
"1937-04-30",16.43
"1937-05-07",16.6
"1937-05-14",15.83
"1937-05-21",16.49
"1937-05-30",16.26
"1937-06-04",16.25
"1937-06-11",15.59
"1937-06-18",15.47
"1937-06-25",15.36
"1937-07-04",15.7
"1937-07-09",16.28
"1937-07-16",16.44
"1937-07-23",17.1
"1937-07-30",16.98
"1937-08-06",17.01
"1937-08-13",17.32
"1937-08-20",16.59
"1937-08-27",15.91
"1937-09-03",15.58
"1937-09-10",14.43
"1937-09-17",14.17
"1937-09-24",13.09
"1937-10-01",13.76
"1937-10-08",12.78
"1937-10-15",11.86
"1937-10-22",11.28
"1937-10-29",12.36
"1937-11-05",11.13
"1937-11-12",11.93
"1937-11-19",10.83
"1937-11-26",11.18
"1937-12-03",11.35
"1937-12-10",11.11
"1937-12-17",11.15
"1937-12-26",11.06
"1938-01-02",10.55
"1938-01-07",11.62
"1938-01-14",11.91
"1938-01-21",11.41
"1938-01-28",10.51
"1938-02-04",10.76
"1938-02-13",10.93
"1938-02-18",11.19
"1938-02-25",11.54
"1938-03-04",11.12
"1938-03-11",10.61
"1938-03-18",10.41
"1938-03-25",9.2
"1938-04-01",9.26
"1938-04-08",10.27
"1938-04-15",10.62
"1938-04-22",10.37
"1938-04-29",9.7
"1938-05-06",10.4
"1938-05-13",10.28
"1938-05-20",9.82
"1938-05-27",9.4
"1938-06-03",9.65
"1938-06-10",9.77
"1938-06-17",9.67
"1938-06-24",11.39
"1938-07-01",12.14
"1938-07-08",11.96
"1938-07-15",12.12
"1938-07-22",12.76
"1938-07-29",12.4
"1938-08-05",12.81
"1938-08-12",11.88
"1938-08-19",12.31
"1938-08-26",12.37
"1938-09-02",12.35
"1938-09-09",11.88
"1938-09-16",11.18
"1938-09-23",11.36
"1938-09-30",12.46
"1938-10-07",13
"1938-10-14",13.27
"1938-10-21",13.4
"1938-10-28",13.11
"1938-11-04",13.21
"1938-11-11",13.78
"1938-11-18",12.88
"1938-11-25",12.64
"1938-12-02",12.47
"1938-12-09",12.43
"1938-12-16",12.76
"1938-12-23",12.86
"1938-12-30",13.21
"1939-01-06",12.92
"1939-01-13",12.63
"1939-01-20",12.47
"1939-01-27",11.81
"1939-02-03",12.4
"1939-02-10",12.44
"1939-02-17",12.51
"1939-02-24",12.64
"1939-03-03",12.9
"1939-03-10",13.02
"1939-03-17",12.02
"1939-03-24",12.04
"1939-03-31",11.23
"1939-04-07",10.18
"1939-04-14",11.06
"1939-04-21",10.94
"1939-04-28",10.92
"1939-05-05",11.24
"1939-05-12",11.24
"1939-05-19",11.08
"1939-05-26",11.56
"1939-06-02",11.52
"1939-06-09",11.76
"1939-06-16",11.35
"1939-06-23",11.47
"1939-06-30",10.97
"1939-07-07",11.12
"1939-07-14",11.6
"1939-07-21",12.23
"1939-07-28",12.11
"1939-08-04",11.97
"1939-08-11",11.68
"1939-08-18",11.28
"1939-08-25",11.38
"1939-09-01",11.53
"1939-09-08",12.74
"1939-09-15",12.92
"1939-09-22",13
"1939-09-29",13.02
"1939-10-06",12.69
"1939-10-13",12.7
